order_id,order_date,product_id,qty,discount_percentage,unit_price,store_id
IN-47384,2021-08-25,P-21,2,0.2,129,IK-22
IN-48094,2020-03-05,P-4,4,0.4,79.99,IK-22
IN-48574,2019-03-09,P-19,4,0.4,89.99,IK-22
IN-48591,2021-05-18,P-21,3,0.3,129,IK-22
IN-48974,2020-06-14,P-24,3,0.3,49.99,IK-22
IN-49036,2021-06-22,P-6,3,0.3,24.99,IK-22
IN-49041,2019-06-23,P-5,2,0.2,89.99,IK-22
IN-50257,2020-02-25,P-10,3,0.3,6.99,IK-22
IN-1929,2023-12-20,P-98,4,0.4,199,IK-22
IN-4461,2023-06-24,P-46,2,0.2,24.99,IK-22
IN-5086,2022-07-18,P-153,4,0.4,9.99,IK-22
IN-9138,2022-02-27,P-160,4,0.4,149,IK-22
IN-9505,2023-10-20,P-114,3,0.3,99,IK-22
IN-10493,2023-12-01,P-146,4,0.4,249,IK-22
IN-10511,2023-03-05,P-54,2,0.2,39.99,IK-22
IN-11243,2021-09-13,P-112,2,0.2,29.99,IK-22
IN-13347,2021-04-08,P-170,2,0.2,79.99,IK-22
IN-16582,2023-11-07,P-33,4,0.4,49.99,IK-22
IN-17002,2021-08-26,P-33,4,0.4,49.99,IK-22
IN-18312,2022-10-12,P-157,2,0.2,9.99,IK-22
IN-18847,2021-03-03,P-143,1,0.1,129,IK-22
IN-19115,2022-09-13,P-127,4,0.4,29.99,IK-22
IN-19602,2023-11-01,P-26,2,0.2,349,IK-22
IN-19673,2023-01-11,P-101,4,0.4,35,IK-22
IN-19786,2023-09-02,P-10,1,0.1,6.99,IK-22
IN-20205,2023-05-20,P-3,2,0.2,199,IK-22
IN-21033,2021-03-16,P-39,1,0.1,99,IK-22
IN-21128,2021-07-25,P-106,3,0.3,19.99,IK-22
IN-21371,2022-05-17,P-69,3,0.3,5.99,IK-22
IN-21876,2022-01-07,P-3,3,0.3,199,IK-22
IN-22818,2023-04-16,P-114,1,0.1,99,IK-22
IN-23149,2023-06-22,P-152,3,0.3,59.99,IK-22
IN-23196,2021-11-01,P-147,2,0.2,199,IK-22
IN-23633,2022-12-24,P-130,3,0.3,149,IK-22
IN-23777,2022-06-26,P-30,2,0.2,24.99,IK-22
IN-23817,2021-09-14,P-146,2,0.2,249,IK-22
IN-24170,2022-09-01,P-3,1,0.1,199,IK-22
IN-24721,2021-10-06,P-94,4,0.4,299,IK-22
IN-24920,2021-11-28,P-144,3,0.3,149,IK-22
IN-25326,2021-08-24,P-33,3,0.3,49.99,IK-22
IN-25346,2021-07-03,P-11,1,0.1,24.99,IK-22
IN-25675,2021-05-19,P-51,1,0.1,3.99,IK-22
IN-26238,2023-11-02,P-61,1,0.1,9.99,IK-22
IN-26510,2023-07-08,P-160,3,0.3,149,IK-22
IN-26559,2022-12-14,P-120,3,0.3,129,IK-22
IN-27299,2021-07-22,P-149,2,0.2,19.99,IK-22
IN-28412,2023-09-26,P-47,1,0.1,3.99,IK-22
IN-29784,2022-01-03,P-54,2,0.2,39.99,IK-22
IN-30458,2021-03-21,P-23,4,0.4,9.99,IK-22
IN-31028,2021-03-23,P-72,3,0.3,39.99,IK-22
IN-31091,2022-07-15,P-70,2,0.2,69.99,IK-22
IN-31632,2023-08-11,P-72,4,0.4,39.99,IK-22
IN-32221,2023-02-17,P-103,3,0.3,59.99,IK-22
IN-32286,2023-11-06,P-33,2,0.2,49.99,IK-22
IN-32762,2022-04-29,P-168,2,0.2,199,IK-22
IN-33044,2022-02-24,P-9,2,0.2,249,IK-22
IN-33466,2023-05-15,P-16,1,0.1,129,IK-22
IN-33904,2022-08-06,P-71,1,0.1,99,IK-22
IN-35159,2023-06-04,P-158,1,0.1,29.99,IK-22
IN-35353,2023-09-13,P-148,1,0.1,999,IK-22
IN-35562,2023-10-10,P-128,3,0.3,199,IK-22
IN-36014,2023-08-11,P-103,3,0.3,59.99,IK-22
IN-36110,2022-08-24,P-26,3,0.3,349,IK-22
IN-36153,2023-02-18,P-146,2,0.2,249,IK-22
IN-36611,2023-01-24,P-7,1,0.1,59.99,IK-22
IN-36818,2023-07-01,P-20,4,0.4,199,IK-22
IN-38024,2023-01-09,P-12,4,0.4,69.99,IK-22
IN-38185,2022-04-03,P-14,3,0.3,29.99,IK-22
IN-38551,2022-01-28,P-10,2,0.2,6.99,IK-22
IN-38705,2023-10-03,P-4,4,0.4,79.99,IK-22
IN-39247,2023-02-07,P-15,4,0.4,999,IK-22
IN-39594,2022-07-28,P-7,1,0.1,59.99,IK-22
IN-40013,2022-02-12,P-16,2,0.2,129,IK-22
IN-40205,2023-03-21,P-7,1,0.1,59.99,IK-22
IN-40957,2023-10-06,P-15,4,0.4,999,IK-22
IN-42721,2023-07-27,P-1,3,0.3,59.99,IK-22
IN-42778,2023-08-29,P-7,3,0.3,59.99,IK-22
IN-44651,2021-08-17,P-10,1,0.1,6.99,IK-22
IN-45435,2020-11-25,P-1,2,0.2,59.99,IK-22
IN-45674,2019-07-17,P-19,2,0.2,89.99,IK-22
IN-45685,2021-02-26,P-13,1,0.1,699,IK-22
IN-45743,2020-11-17,P-11,1,0.1,24.99,IK-22
IN-46035,2019-12-21,P-11,2,0.2,24.99,IK-22
IN-46868,2021-12-20,P-11,4,0.4,24.99,IK-22
IN-47003,2020-02-16,P-15,3,0.3,999,IK-22
IN-47235,2021-04-28,P-8,3,0.3,99.99,IK-22
IN-47610,2020-11-17,P-24,1,0.1,49.99,IK-22
IN-48003,2019-01-05,P-4,2,0.2,79.99,IK-22
IN-48518,2020-03-19,P-3,2,0.2,199,IK-22
IN-48654,2020-10-11,P-10,4,0.4,6.99,IK-22
IN-49220,2020-03-04,P-5,3,0.3,89.99,IK-22
IN-49418,2019-10-21,P-17,3,0.3,279,IK-22
IN-49677,2019-09-07,P-3,3,0.3,199,IK-22
IN-152,2023-09-13,P-93,1,0.1,19.99,IK-22
IN-731,2022-01-14,P-62,4,0.4,179,IK-22
IN-797,2022-01-07,P-4,1,0.1,79.99,IK-22
IN-981,2023-08-27,P-25,3,0.3,35,IK-22
IN-993,2023-06-30,P-144,3,0.3,149,IK-22
IN-1146,2022-10-11,P-49,4,0.4,229,IK-22
IN-1531,2021-07-13,P-124,3,0.3,299,IK-22
IN-1835,2021-02-07,P-96,1,0.1,249,IK-22
IN-2071,2023-05-25,P-156,2,0.2,129,IK-22
IN-2129,2023-07-25,P-67,2,0.2,179,IK-22
IN-2435,2023-06-04,P-144,3,0.3,149,IK-22
IN-3022,2021-08-12,P-85,3,0.3,29.99,IK-22
IN-3270,2022-03-03,P-71,1,0.1,99,IK-22
IN-3387,2021-08-12,P-53,2,0.2,69.99,IK-22
IN-4271,2023-05-07,P-148,1,0.1,999,IK-22
IN-5386,2023-01-01,P-99,2,0.2,99,IK-22
IN-5636,2023-07-06,P-56,1,0.1,7.99,IK-22
IN-5909,2021-10-10,P-133,1,0.1,159,IK-22
IN-5949,2022-03-05,P-46,1,0.1,24.99,IK-22
IN-6141,2023-06-17,P-145,3,0.3,179,IK-22
IN-6592,2022-06-29,P-16,4,0.4,129,IK-22
IN-6914,2023-06-03,P-25,1,0.1,35,IK-22
IN-7032,2021-07-07,P-24,4,0.4,49.99,IK-22
IN-7752,2023-08-22,P-59,1,0.1,49.99,IK-22
IN-7836,2022-10-11,P-44,3,0.3,59.99,IK-22
IN-7997,2023-10-09,P-102,4,0.4,4.99,IK-22
IN-8098,2022-04-02,P-29,1,0.1,49.99,IK-22
IN-8178,2022-07-22,P-155,2,0.2,699,IK-22
IN-8954,2021-03-22,P-154,2,0.2,29.99,IK-22
IN-9525,2023-03-07,P-39,1,0.1,99,IK-22
IN-9971,2022-10-30,P-107,2,0.2,199,IK-22
IN-10212,2023-12-21,P-123,4,0.4,249,IK-22
IN-11052,2023-03-25,P-8,3,0.3,99.99,IK-22
IN-11134,2021-08-28,P-131,4,0.4,699,IK-22
IN-11147,2021-02-09,P-34,1,0.1,125,IK-22
IN-11209,2023-02-02,P-62,1,0.1,179,IK-22
IN-11284,2021-11-10,P-2,2,0.2,29.99,IK-22
IN-11708,2021-08-14,P-41,4,0.4,149,IK-22
IN-11889,2023-06-14,P-77,3,0.3,9.99,IK-22
IN-11934,2023-12-01,P-67,4,0.4,179,IK-22
IN-11971,2023-11-10,P-166,2,0.2,49.99,IK-22
IN-12319,2023-03-10,P-69,3,0.3,5.99,IK-22
IN-13480,2023-10-14,P-157,4,0.4,9.99,IK-22
IN-13626,2021-01-05,P-13,4,0.4,699,IK-22
IN-13734,2023-05-14,P-147,2,0.2,199,IK-22
IN-13792,2021-09-10,P-29,3,0.3,49.99,IK-22
IN-14475,2023-08-26,P-88,4,0.4,249,IK-22
IN-14936,2021-08-01,P-67,2,0.2,179,IK-22
IN-15036,2023-08-11,P-52,2,0.2,349,IK-22
IN-16573,2021-06-16,P-120,2,0.2,129,IK-22
IN-16615,2021-06-18,P-167,3,0.3,119,IK-22
IN-17010,2021-12-14,P-30,4,0.4,24.99,IK-22
IN-17068,2023-02-17,P-62,2,0.2,179,IK-22
IN-17909,2023-05-07,P-120,2,0.2,129,IK-22
IN-17943,2022-12-11,P-18,2,0.2,45,IK-22
IN-20443,2021-10-02,P-130,4,0.4,149,IK-22
IN-20614,2023-06-18,P-58,3,0.3,79.99,IK-22
IN-21558,2023-12-16,P-39,1,0.1,99,IK-22
IN-21887,2022-03-11,P-161,2,0.2,149,IK-22
IN-22638,2021-10-12,P-13,1,0.1,699,IK-22
IN-23143,2023-04-12,P-154,3,0.3,29.99,IK-22
IN-23261,2021-12-29,P-133,3,0.3,159,IK-22
IN-23920,2022-05-05,P-5,2,0.2,89.99,IK-22
IN-24610,2022-06-25,P-132,1,0.1,249,IK-22
IN-25137,2023-03-20,P-133,2,0.2,159,IK-22
IN-25204,2022-11-04,P-52,4,0.4,349,IK-22
IN-26317,2022-07-22,P-121,2,0.2,129,IK-22
IN-26385,2022-04-03,P-90,4,0.4,179,IK-22
IN-26435,2021-07-28,P-28,4,0.4,5.99,IK-22
IN-28186,2022-10-01,P-106,1,0.1,19.99,IK-22
IN-28363,2022-07-26,P-59,1,0.1,49.99,IK-22
IN-28465,2023-07-27,P-2,3,0.3,29.99,IK-22
IN-29079,2022-11-04,P-15,3,0.3,999,IK-22
IN-29097,2021-07-10,P-58,4,0.4,79.99,IK-22
IN-29225,2021-08-30,P-76,1,0.1,59.99,IK-22
IN-29959,2023-12-10,P-42,2,0.2,89.99,IK-22
IN-31209,2023-03-16,P-118,3,0.3,7.99,IK-22
IN-31282,2022-11-02,P-4,1,0.1,79.99,IK-22
IN-31596,2022-06-13,P-91,1,0.1,119,IK-22
IN-31953,2022-12-09,P-74,1,0.1,39.99,IK-22
IN-31967,2023-05-14,P-156,1,0.1,129,IK-22
IN-32251,2023-04-21,P-32,1,0.1,89,IK-22
IN-32341,2022-01-08,P-170,4,0.4,79.99,IK-22
IN-32862,2022-03-03,P-170,3,0.3,79.99,IK-22
IN-33030,2023-10-19,P-51,3,0.3,3.99,IK-22
IN-33113,2023-10-09,P-104,3,0.3,349,IK-22
IN-34058,2023-05-02,P-107,2,0.2,199,IK-22
IN-34068,2023-12-10,P-111,3,0.3,89,IK-22
IN-34077,2023-08-18,P-89,1,0.1,599,IK-22
IN-34209,2023-09-02,P-67,3,0.3,179,IK-22
IN-34319,2022-06-04,P-166,4,0.4,49.99,IK-22
IN-34490,2022-12-12,P-106,2,0.2,19.99,IK-22
IN-34813,2023-02-20,P-6,3,0.3,24.99,IK-22
IN-35216,2023-10-11,P-59,1,0.1,49.99,IK-22
IN-35277,2022-07-06,P-83,3,0.3,15,IK-22
IN-35413,2022-08-04,P-151,1,0.1,159,IK-22
IN-35485,2023-08-20,P-154,3,0.3,29.99,IK-22
IN-35662,2023-05-14,P-137,2,0.2,79.99,IK-22
IN-36100,2023-03-01,P-20,4,0.4,199,IK-22
IN-36441,2023-02-12,P-22,4,0.4,159,IK-22
IN-36775,2022-09-12,P-3,1,0.1,199,IK-22
IN-37564,2022-05-29,P-22,2,0.2,159,IK-22
IN-38419,2022-02-05,P-18,2,0.2,45,IK-22
IN-38843,2022-07-24,P-9,1,0.1,249,IK-22
IN-39308,2023-04-26,P-15,2,0.2,999,IK-22
IN-39723,2023-06-21,P-3,1,0.1,199,IK-22
IN-39818,2023-06-01,P-18,3,0.3,45,IK-22
IN-40404,2023-05-26,P-6,4,0.4,24.99,IK-22
IN-40639,2022-08-28,P-13,2,0.2,699,IK-22
IN-41254,2022-07-17,P-11,1,0.1,24.99,IK-22
IN-41329,2022-01-29,P-14,2,0.2,29.99,IK-22
IN-41434,2022-01-27,P-9,3,0.3,249,IK-22
IN-41468,2022-08-30,P-11,1,0.1,24.99,IK-22
IN-41940,2022-07-17,P-1,3,0.3,59.99,IK-22
IN-42048,2022-07-09,P-5,3,0.3,89.99,IK-22
IN-42316,2022-05-14,P-1,2,0.2,59.99,IK-22
IN-43996,2021-12-19,P-5,4,0.4,89.99,IK-22
IN-44279,2021-05-16,P-20,4,0.4,199,IK-22
IN-44491,2019-06-21,P-22,4,0.4,159,IK-22
IN-44528,2019-07-19,P-16,3,0.3,129,IK-22
IN-44923,2021-06-23,P-19,4,0.4,89.99,IK-22
IN-45463,2021-03-11,P-6,1,0.1,24.99,IK-22
IN-45485,2020-04-17,P-14,1,0.1,29.99,IK-22
IN-45621,2020-06-13,P-1,3,0.3,59.99,IK-22
IN-45682,2019-05-25,P-9,1,0.1,249,IK-22
IN-45968,2020-06-02,P-10,3,0.3,6.99,IK-22
IN-46004,2021-06-26,P-18,2,0.2,45,IK-22
IN-46348,2019-01-21,P-24,2,0.2,49.99,IK-22
IN-46452,2020-10-01,P-3,4,0.4,199,IK-22
IN-46515,2019-08-31,P-2,4,0.4,29.99,IK-22
IN-46743,2019-06-10,P-3,3,0.3,199,IK-22
IN-46940,2021-10-01,P-20,3,0.3,199,IK-22
IN-47004,2020-12-24,P-6,3,0.3,24.99,IK-22
IN-47071,2019-04-12,P-17,2,0.2,279,IK-22
IN-47469,2020-01-09,P-23,1,0.1,9.99,IK-22
IN-47643,2019-01-13,P-14,1,0.1,29.99,IK-22
IN-47960,2020-05-17,P-10,4,0.4,6.99,IK-22
IN-47974,2020-03-18,P-13,1,0.1,699,IK-22
IN-48564,2019-07-14,P-17,4,0.4,279,IK-22
IN-48678,2019-11-14,P-15,2,0.2,999,IK-22
IN-48737,2019-01-02,P-16,4,0.4,129,IK-22
IN-48855,2019-07-20,P-9,4,0.4,249,IK-22
IN-49052,2021-08-29,P-25,2,0.2,35,IK-22
IN-49173,2021-03-01,P-18,4,0.4,45,IK-22
IN-49546,2020-01-29,P-11,2,0.2,24.99,IK-22
IN-49746,2021-04-30,P-21,2,0.2,129,IK-22
IN-49931,2021-04-29,P-19,4,0.4,89.99,IK-22
IN-49978,2019-07-17,P-17,3,0.3,279,IK-22
IN-50043,2020-08-23,P-14,1,0.1,29.99,IK-22
IN-50056,2021-05-05,P-10,2,0.2,6.99,IK-22
IN-2583,2023-04-25,P-170,4,0.4,79.99,IK-22
IN-2709,2023-03-23,P-74,4,0.4,39.99,IK-22
IN-7895,2021-12-15,P-154,2,0.2,29.99,IK-22
IN-8390,2022-05-06,P-149,2,0.2,19.99,IK-22
IN-8521,2022-12-01,P-65,2,0.2,10,IK-22
IN-9383,2022-12-12,P-137,2,0.2,79.99,IK-22
IN-11336,2022-05-15,P-150,2,0.2,35,IK-22
IN-15845,2021-08-23,P-9,3,0.3,249,IK-22
IN-19247,2021-02-15,P-54,1,0.1,39.99,IK-22
IN-20043,2023-06-07,P-21,1,0.1,129,IK-22
IN-21541,2022-10-20,P-56,1,0.1,7.99,IK-22
IN-22054,2023-08-01,P-98,3,0.3,199,IK-22
IN-22154,2021-06-09,P-46,1,0.1,24.99,IK-22
IN-22956,2021-05-08,P-134,1,0.1,29.99,IK-22
IN-23276,2021-06-24,P-158,1,0.1,29.99,IK-22
IN-25580,2022-04-15,P-107,1,0.1,199,IK-22
IN-25898,2021-12-07,P-116,1,0.1,149,IK-22
IN-26694,2023-07-15,P-6,4,0.4,24.99,IK-22
IN-28258,2021-12-23,P-29,4,0.4,49.99,IK-22
IN-30392,2021-02-28,P-147,4,0.4,199,IK-22
IN-30513,2021-02-04,P-128,1,0.1,199,IK-22
IN-31353,2023-02-07,P-32,1,0.1,89,IK-22
IN-32228,2023-06-01,P-121,3,0.3,129,IK-22
IN-32555,2022-07-15,P-157,4,0.4,9.99,IK-22
IN-33114,2023-06-10,P-71,2,0.2,99,IK-22
IN-34151,2023-03-23,P-9,4,0.4,249,IK-22
IN-34567,2023-11-07,P-129,4,0.4,349,IK-22
IN-35780,2023-03-28,P-149,4,0.4,19.99,IK-22
IN-35968,2023-08-12,P-19,2,0.2,89.99,IK-22
IN-36156,2023-05-13,P-149,4,0.4,19.99,IK-22
IN-36564,2022-07-08,P-6,4,0.4,24.99,IK-22
IN-37071,2022-11-28,P-10,1,0.1,6.99,IK-22
IN-37086,2022-08-19,P-15,4,0.4,999,IK-22
IN-37456,2022-12-12,P-9,3,0.3,249,IK-22
IN-37512,2022-04-28,P-2,3,0.3,29.99,IK-22
IN-37602,2023-03-11,P-1,4,0.4,59.99,IK-22
IN-38035,2023-05-12,P-23,4,0.4,9.99,IK-22
IN-39148,2022-01-25,P-22,2,0.2,159,IK-22
IN-39894,2022-04-24,P-12,1,0.1,69.99,IK-22
IN-40291,2022-08-15,P-6,1,0.1,24.99,IK-22
IN-40650,2022-02-17,P-6,2,0.2,24.99,IK-22
IN-40756,2023-04-11,P-18,3,0.3,45,IK-22
IN-41206,2023-07-01,P-22,2,0.2,159,IK-22
IN-41285,2023-12-13,P-20,1,0.1,199,IK-22
IN-41321,2023-01-26,P-25,3,0.3,35,IK-22
IN-41494,2022-01-08,P-12,2,0.2,69.99,IK-22
IN-41530,2023-08-09,P-4,1,0.1,79.99,IK-22
IN-41555,2023-07-13,P-7,2,0.2,59.99,IK-22
IN-41576,2023-06-17,P-14,2,0.2,29.99,IK-22
IN-41860,2022-07-19,P-18,1,0.1,45,IK-22
IN-41969,2022-08-09,P-17,2,0.2,279,IK-22
IN-42671,2023-12-14,P-12,1,0.1,69.99,IK-22
IN-43981,2019-03-13,P-8,4,0.4,99.99,IK-22
IN-43993,2021-04-09,P-12,2,0.2,69.99,IK-22
IN-44309,2019-12-31,P-3,1,0.1,199,IK-22
IN-44788,2020-11-06,P-21,2,0.2,129,IK-22
IN-45469,2021-03-08,P-5,3,0.3,89.99,IK-22
IN-45561,2020-06-12,P-13,2,0.2,699,IK-22
IN-45592,2019-09-14,P-14,1,0.1,29.99,IK-22
IN-45956,2019-08-03,P-7,4,0.4,59.99,IK-22
IN-47521,2019-12-01,P-12,2,0.2,69.99,IK-22
IN-48319,2021-08-14,P-1,4,0.4,59.99,IK-22
IN-48713,2019-01-05,P-10,1,0.1,6.99,IK-22
IN-48748,2019-08-28,P-4,2,0.2,79.99,IK-22
IN-49340,2019-01-17,P-23,1,0.1,9.99,IK-22
IN-50203,2021-11-01,P-8,1,0.1,99.99,IK-22
IN-932,2021-09-16,P-54,1,0.1,39.99,IK-22
IN-2255,2022-08-09,P-148,4,0.4,999,IK-22
IN-8323,2021-09-13,P-171,1,0.1,39.99,IK-22
IN-11347,2023-05-01,P-91,3,0.3,119,IK-22
IN-14195,2022-08-14,P-114,3,0.3,99,IK-22
IN-17948,2022-09-15,P-52,2,0.2,349,IK-22
IN-20783,2022-09-12,P-122,3,0.3,49,IK-22
IN-21705,2021-12-05,P-51,3,0.3,3.99,IK-22
IN-22287,2023-05-05,P-142,3,0.3,25,IK-22
IN-22748,2022-04-20,P-93,4,0.4,19.99,IK-22
IN-26737,2022-01-21,P-45,4,0.4,59.99,IK-22
IN-32091,2022-08-17,P-37,1,0.1,129,IK-22
IN-32220,2023-04-12,P-32,2,0.2,89,IK-22
IN-33224,2023-01-25,P-91,1,0.1,119,IK-22
IN-33953,2022-10-20,P-47,4,0.4,3.99,IK-22
IN-34134,2022-06-04,P-142,4,0.4,25,IK-22
IN-34166,2022-05-07,P-88,4,0.4,249,IK-22
IN-34288,2022-12-03,P-37,3,0.3,129,IK-22
IN-34359,2023-01-07,P-56,2,0.2,7.99,IK-22
IN-34466,2023-03-05,P-170,2,0.2,79.99,IK-22
IN-35197,2023-04-23,P-5,2,0.2,89.99,IK-22
IN-35243,2022-07-26,P-42,3,0.3,89.99,IK-22
IN-37345,2022-09-23,P-7,1,0.1,59.99,IK-22
IN-37927,2023-11-25,P-14,1,0.1,29.99,IK-22
IN-38047,2023-10-14,P-20,4,0.4,199,IK-22
IN-38674,2022-12-22,P-2,1,0.1,29.99,IK-22
IN-38718,2023-02-10,P-20,3,0.3,199,IK-22
IN-39232,2023-05-16,P-6,1,0.1,24.99,IK-22
IN-39440,2022-02-09,P-14,4,0.4,29.99,IK-22
IN-39758,2023-12-14,P-25,1,0.1,35,IK-22
IN-39781,2022-10-18,P-22,3,0.3,159,IK-22
IN-40092,2022-01-03,P-18,3,0.3,45,IK-22
IN-40619,2023-08-06,P-14,4,0.4,29.99,IK-22
IN-40978,2023-10-29,P-21,3,0.3,129,IK-22
IN-41541,2023-03-09,P-15,2,0.2,999,IK-22
IN-41866,2022-04-26,P-2,1,0.1,29.99,IK-22
IN-42108,2023-07-06,P-16,2,0.2,129,IK-22
IN-42190,2022-11-24,P-23,1,0.1,9.99,IK-22
IN-42243,2022-07-15,P-8,3,0.3,99.99,IK-22
IN-42647,2023-01-04,P-14,1,0.1,29.99,IK-22
IN-42872,2022-02-24,P-5,1,0.1,89.99,IK-22
IN-43024,2023-02-05,P-10,2,0.2,6.99,IK-22
IN-43753,2021-06-23,P-16,4,0.4,129,IK-22
IN-44146,2020-11-16,P-19,3,0.3,89.99,IK-22
IN-44973,2021-08-11,P-18,4,0.4,45,IK-22
IN-45580,2020-11-20,P-2,3,0.3,29.99,IK-22
IN-46253,2021-09-19,P-13,1,0.1,699,IK-22
IN-46682,2021-10-24,P-3,4,0.4,199,IK-22
IN-47246,2020-05-13,P-3,1,0.1,199,IK-22
IN-48440,2021-04-26,P-17,3,0.3,279,IK-22
IN-48849,2020-10-03,P-4,4,0.4,79.99,IK-22
IN-49753,2021-03-21,P-20,1,0.1,199,IK-22
IN-50342,2020-02-26,P-3,4,0.4,199,IK-22
IN-2871,2021-08-06,P-88,4,0.4,249,IK-22
IN-5916,2021-10-02,P-35,1,0.1,14.99,IK-22
IN-10811,2022-07-16,P-168,2,0.2,199,IK-22
IN-12609,2021-04-15,P-109,3,0.3,179,IK-22
IN-14446,2023-12-12,P-68,4,0.4,29.99,IK-22
IN-16736,2022-10-30,P-38,1,0.1,14.99,IK-22
IN-17082,2022-05-06,P-110,3,0.3,299,IK-22
IN-17270,2023-01-31,P-136,4,0.4,199,IK-22
IN-17403,2021-06-20,P-27,2,0.2,149,IK-22
IN-17708,2022-04-24,P-93,3,0.3,19.99,IK-22
IN-17776,2021-07-23,P-56,4,0.4,7.99,IK-22
IN-18127,2022-09-29,P-71,1,0.1,99,IK-22
IN-18329,2023-08-05,P-114,2,0.2,99,IK-22
IN-18579,2021-06-24,P-30,3,0.3,24.99,IK-22
IN-18926,2022-02-24,P-139,4,0.4,29.99,IK-22
IN-19361,2022-04-26,P-174,1,0.1,19.99,IK-22
IN-19683,2022-09-27,P-92,4,0.4,19.99,IK-22
IN-19776,2023-04-28,P-18,2,0.2,45,IK-22
IN-19875,2022-04-17,P-139,1,0.1,29.99,IK-22
IN-20101,2022-01-20,P-88,2,0.2,249,IK-22
IN-20120,2021-03-11,P-64,4,0.4,9.99,IK-22
IN-20391,2022-12-11,P-165,4,0.4,179,IK-22
IN-21329,2021-07-16,P-75,1,0.1,249,IK-22
IN-21644,2022-04-25,P-54,4,0.4,39.99,IK-22
IN-22122,2021-02-25,P-173,3,0.3,249,IK-22
IN-22340,2021-02-22,P-140,3,0.3,129,IK-22
IN-23650,2021-05-01,P-147,3,0.3,199,IK-22
IN-23761,2022-03-24,P-131,1,0.1,699,IK-22
IN-24073,2022-09-13,P-43,3,0.3,175,IK-22
IN-24364,2023-09-11,P-140,2,0.2,129,IK-22
IN-24478,2021-12-11,P-23,3,0.3,9.99,IK-22
IN-24856,2021-09-11,P-108,1,0.1,5.99,IK-22
IN-25264,2023-07-24,P-40,4,0.4,34.99,IK-22
IN-25654,2022-08-25,P-151,4,0.4,159,IK-22
IN-26242,2021-12-10,P-107,1,0.1,199,IK-22
IN-26538,2023-07-16,P-59,2,0.2,49.99,IK-22
IN-26994,2023-08-31,P-111,2,0.2,89,IK-22
IN-27149,2023-04-13,P-99,4,0.4,99,IK-22
IN-27296,2022-02-07,P-159,1,0.1,149,IK-22
IN-28454,2022-05-26,P-114,3,0.3,99,IK-22
IN-28559,2022-05-18,P-26,1,0.1,349,IK-22
IN-28765,2023-03-01,P-86,1,0.1,49.99,IK-22
IN-29263,2022-11-29,P-112,3,0.3,29.99,IK-22
IN-30022,2022-06-09,P-97,2,0.2,139,IK-22
IN-30334,2023-07-05,P-23,1,0.1,9.99,IK-22
IN-30519,2023-02-11,P-125,3,0.3,69,IK-22
IN-30880,2021-10-08,P-39,2,0.2,99,IK-22
IN-31342,2022-11-01,P-6,4,0.4,24.99,IK-22
IN-31624,2022-12-18,P-19,3,0.3,89.99,IK-22
IN-31826,2023-08-04,P-67,1,0.1,179,IK-22
IN-32645,2023-08-03,P-29,3,0.3,49.99,IK-22
IN-32663,2023-07-08,P-94,3,0.3,299,IK-22
IN-32709,2022-03-23,P-39,2,0.2,99,IK-22
IN-32717,2022-10-29,P-103,2,0.2,59.99,IK-22
IN-32835,2023-09-06,P-174,4,0.4,19.99,IK-22
IN-32844,2022-03-03,P-35,1,0.1,14.99,IK-22
IN-32860,2023-02-12,P-54,2,0.2,39.99,IK-22
IN-33997,2023-06-16,P-65,4,0.4,10,IK-22
IN-34043,2022-05-12,P-122,4,0.4,49,IK-22
IN-34056,2023-12-29,P-106,4,0.4,19.99,IK-22
IN-34173,2022-08-29,P-28,3,0.3,5.99,IK-22
IN-34333,2022-12-24,P-9,3,0.3,249,IK-22
IN-34399,2022-02-13,P-1,4,0.4,59.99,IK-22
IN-34537,2022-08-08,P-81,3,0.3,999,IK-22
IN-35199,2022-05-20,P-167,3,0.3,119,IK-22
IN-35745,2022-01-02,P-19,3,0.3,89.99,IK-22
IN-36559,2023-02-14,P-21,3,0.3,129,IK-22
IN-36569,2022-06-04,P-14,3,0.3,29.99,IK-22
IN-36969,2022-02-05,P-3,2,0.2,199,IK-22
IN-37774,2022-03-22,P-7,2,0.2,59.99,IK-22
IN-37856,2022-01-31,P-8,1,0.1,99.99,IK-22
IN-37868,2022-05-22,P-20,4,0.4,199,IK-22
IN-37975,2022-09-14,P-19,3,0.3,89.99,IK-22
IN-38183,2023-03-11,P-4,1,0.1,79.99,IK-22
IN-38233,2022-07-19,P-18,2,0.2,45,IK-22
IN-39982,2023-01-14,P-17,2,0.2,279,IK-22
IN-41475,2022-07-24,P-2,4,0.4,29.99,IK-22
IN-41656,2023-04-13,P-22,3,0.3,159,IK-22
IN-41835,2022-06-20,P-21,4,0.4,129,IK-22
IN-41838,2023-06-15,P-12,4,0.4,69.99,IK-22
IN-42338,2023-12-01,P-4,2,0.2,79.99,IK-22
IN-42775,2022-12-01,P-24,3,0.3,49.99,IK-22
IN-43031,2022-10-24,P-17,4,0.4,279,IK-22
IN-43358,2023-06-21,P-2,3,0.3,29.99,IK-22
IN-43691,2020-03-18,P-25,3,0.3,35,IK-22
IN-43941,2021-03-20,P-9,1,0.1,249,IK-22
IN-44243,2019-10-16,P-16,2,0.2,129,IK-22
IN-44299,2021-11-25,P-13,4,0.4,699,IK-22
